user,churn,age,housing,purchases_partners,cc_application_begin,app_downloaded,web_user,android_user,payment_type,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
49604,0,30.0,R,23,0,1,1,1,Bi-Weekly,Leo,1,0,0.5,1
24958,1,30.0,na,0,8,1,1,0,Monthly,Aries,0,0,0.77,0
27635,1,25.0,R,41,14,1,1,1,Bi-Weekly,na,0,0,1.37,1
21754,1,37.0,R,0,6,1,1,1,Weekly,Libra,0,0,1.73,0
34834,0,24.0,R,0,16,1,0,1,Semi-Monthly,Virgo,0,0,2.2,0
10150,1,25.0,R,38,3,1,1,1,Bi-Weekly,Pisces,0,0,1.33,0
33865,1,31.0,R,8,21,1,0,1,na,Virgo,1,0,2.0,1
32445,1,34.0,R,0,23,1,1,1,Bi-Weekly,Aries,0,0,1.97,0
5303,0,27.0,na,8,17,1,1,0,Semi-Monthly,Aries,0,0,2.03,0
43417,0,25.0,O,0,1,1,1,1,Semi-Monthly,Virgo,0,0,2.3,0
50145,1,32.0,na,0,2,1,0,0,Bi-Weekly,Virgo,0,0,0.13,1
34608,1,22.0,na,0,9,1,1,0,na,Aquarius,0,0,2.17,0
23697,0,30.0,R,75,8,1,0,0,Weekly,Aries,0,0,1.7,0
50171,0,53.0,O,76,0,1,0,1,Bi-Weekly,Virgo,1,0,1.27,0
1689,1,35.0,O,6,4,1,1,0,Bi-Weekly,Cancer,0,0,0.7,0
40435,0,21.0,na,0,0,1,0,0,Bi-Weekly,Taurus,0,0,0.0,0
14199,0,36.0,R,15,4,1,1,0,Weekly,Libra,0,0,1.87,1
43988,1,32.0,R,0,4,1,0,1,Bi-Weekly,Sagittarius,0,0,1.97,0
57290,0,19.0,O,29,2,1,1,1,Bi-Weekly,Libra,0,0,0.7,1
11239,0,35.0,R,75,17,1,1,1,na,Pisces,1,0,1.73,0
53169,0,31.0,na,18,6,1,1,1,Bi-Weekly,Cancer,1,0,0.43,0
30366,1,36.0,R,0,0,1,1,1,Bi-Weekly,Leo,0,0,0.43,0
36567,1,46.0,R,0,8,1,1,0,na,Cancer,0,0,2.03,0
64922,0,50.0,na,1,0,1,1,1,Bi-Weekly,Leo,0,0,0.05,0
2479,0,21.0,R,0,18,1,0,1,na,Libra,0,0,2.07,0
59505,0,20.0,na,0,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.0,0
21008,0,47.0,na,36,1,1,1,0,Bi-Weekly,Cancer,1,0,1.1,0
46326,1,28.0,na,0,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.37,0
60891,1,52.0,na,0,0,1,0,0,Bi-Weekly,Cancer,0,0,0.0,0
52288,0,23.0,na,50,1,1,0,0,Semi-Monthly,Libra,0,0,0.83,0
65621,0,41.0,na,3,2,1,0,1,Bi-Weekly,Aquarius,0,0,0.14,1
50148,0,26.0,na,5,0,1,1,1,Weekly,Sagittarius,0,0,0.1,0
1890,0,40.0,R,90,15,1,1,1,na,Sagittarius,0,0,2.13,1
17084,0,35.0,R,0,14,1,1,1,Weekly,Cancer,0,0,2.57,1
22926,0,24.0,R,51,11,1,1,0,Bi-Weekly,na,0,0,0.9,1
41785,0,34.0,na,40,9,1,1,1,Bi-Weekly,na,0,0,0.97,1
51617,1,37.0,na,0,2,1,0,0,Bi-Weekly,Cancer,0,0,0.83,0
3349,1,29.0,na,35,2,1,1,1,Semi-Monthly,Aries,0,0,1.4300000000000002,0
20241,0,51.0,O,0,7,1,1,1,Bi-Weekly,Leo,0,0,2.1,0
43741,1,43.0,R,1,0,1,1,1,Bi-Weekly,na,0,0,0.0,0
50408,0,22.0,na,18,4,1,0,1,Bi-Weekly,Libra,0,0,0.52,0
34063,1,37.0,O,0,1,1,1,0,Bi-Weekly,Sagittarius,0,0,1.23,0
40344,1,24.0,na,3,0,1,1,1,na,Virgo,0,0,0.1,0
25287,1,28.0,R,94,27,1,1,0,Weekly,Pisces,0,0,0.97,1
61350,1,32.0,R,0,1,1,1,1,Weekly,Leo,0,0,0.33,0
63396,0,30.0,na,0,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.0,1
54393,0,24.0,na,16,1,1,1,0,Bi-Weekly,Cancer,0,0,0.4,1
67659,1,49.0,na,0,1,1,1,0,Semi-Monthly,na,0,0,0.33,0
41695,0,53.0,na,58,9,1,1,1,Monthly,Sagittarius,0,0,0.8800000000000002,1
26705,0,35.0,na,24,3,1,0,0,na,Scorpio,0,0,0.53,0
6411,0,23.0,na,51,6,1,1,1,Bi-Weekly,Aries,0,0,0.93,0
46739,0,29.0,na,0,0,1,0,1,Bi-Weekly,Cancer,0,0,0.0,0
17586,1,25.0,na,16,2,1,0,1,Weekly,Taurus,0,0,0.23,1
66991,0,29.0,na,12,2,1,0,1,Bi-Weekly,Gemini,0,0,0.27,0
66684,1,31.0,na,0,0,1,0,1,Bi-Weekly,Gemini,1,0,0.0,0
20375,0,26.0,R,65,24,1,1,1,Weekly,Libra,0,0,0.97,0
46000,0,45.0,na,77,0,1,1,1,Weekly,Virgo,0,0,1.37,0
61401,0,28.0,na,3,0,1,1,1,Monthly,Taurus,0,0,0.1,0
66818,0,39.0,na,0,0,0,1,0,Bi-Weekly,Cancer,0,0,0.0,0
64539,0,22.0,na,4,0,1,0,1,na,Libra,0,0,0.1,0
42688,1,37.0,na,11,4,1,1,0,na,Aries,0,0,0.6,1
68361,0,30.0,na,2,0,1,1,0,na,Aquarius,0,0,0.03,0
40994,1,32.0,R,0,20,1,0,0,Weekly,Cancer,0,0,1.83,1
44727,1,28.0,R,0,13,1,0,1,Weekly,Scorpio,0,0,1.1,0
33785,1,30.0,R,0,16,1,1,0,Weekly,Taurus,1,0,2.77,1
40326,0,44.0,na,30,5,1,1,1,Bi-Weekly,Pisces,0,0,0.67,0
42058,1,25.0,na,15,1,1,0,1,Weekly,Libra,1,0,0.4,0
7368,1,48.0,R,0,6,1,1,0,Bi-Weekly,Taurus,0,0,0.9,0
6779,0,31.0,R,55,12,1,1,0,Bi-Weekly,Cancer,0,0,1.27,0
60400,0,27.0,na,2,0,1,0,0,Bi-Weekly,Aquarius,0,0,0.0,0
4020,0,35.0,O,34,12,1,0,0,Semi-Monthly,Leo,0,0,0.92,1
43364,1,49.0,na,37,26,1,1,0,Monthly,na,0,0,0.77,1
63569,1,54.0,na,4,6,1,0,1,Bi-Weekly,Pisces,0,0,0.23,0
9312,1,49.0,na,10,5,1,1,0,Bi-Weekly,Scorpio,1,0,0.0,0
24196,0,29.0,na,37,5,1,1,1,Bi-Weekly,Cancer,0,0,1.3,1
13104,1,22.0,R,0,9,1,1,1,Monthly,Cancer,1,0,1.67,0
49651,1,24.0,R,4,0,1,1,1,Bi-Weekly,Leo,0,0,2.0,0
65757,0,37.0,R,22,5,1,0,1,Weekly,Cancer,0,0,0.63,1
58185,1,47.0,na,0,11,1,0,0,Monthly,Scorpio,0,0,0.9,1
28400,1,27.0,na,0,3,1,1,1,Bi-Weekly,Sagittarius,0,0,0.63,0
36170,0,22.0,na,22,6,1,1,0,Bi-Weekly,Gemini,0,0,0.46,0
45613,0,37.0,O,45,3,1,0,0,na,Leo,0,0,0.73,0
65129,1,30.0,na,0,0,0,1,0,Bi-Weekly,Pisces,1,0,0.0,0
34997,0,25.0,na,10,6,1,1,1,Semi-Monthly,Taurus,0,0,0.13,1
4443,1,23.0,R,0,4,1,1,1,Bi-Weekly,Libra,0,0,1.7,1
62275,0,26.0,na,0,0,1,1,1,na,Taurus,0,0,0.0,0
21646,1,25.0,O,93,27,1,0,1,Bi-Weekly,Sagittarius,0,0,0.4,0
38889,1,39.0,R,70,7,1,1,0,na,Cancer,0,0,1.1,0
68018,1,25.0,O,0,2,1,1,1,Weekly,Pisces,0,0,0.5,0
26641,0,25.0,O,0,11,1,1,0,Bi-Weekly,Leo,0,0,1.9,0
36279,1,27.0,na,0,9,1,0,1,Semi-Monthly,Aries,0,0,1.13,0
54343,1,25.0,R,1,0,1,0,0,Weekly,Gemini,0,0,0.03,1
56769,1,41.0,na,6,3,1,1,0,Bi-Weekly,Aquarius,0,0,0.25,0
51773,0,33.0,R,28,1,1,1,1,na,Pisces,0,0,0.73,1
61900,1,45.0,R,5,17,1,1,0,na,Cancer,0,0,0.75,1
56512,1,29.0,R,0,10,1,1,0,Bi-Weekly,na,0,0,1.03,0
1980,1,25.0,na,70,10,1,1,1,Weekly,Cancer,0,0,0.87,1
42845,0,29.0,na,3,0,1,1,1,Bi-Weekly,Libra,0,0,0.13,0
69596,1,54.0,na,0,0,0,1,0,Monthly,Pisces,0,0,0.0,0
5632,1,22.0,na,21,1,1,1,0,Bi-Weekly,Virgo,0,0,0.36,0
34909,1,29.0,R,30,4,1,1,0,Weekly,Aquarius,1,0,1.13,1
12724,0,28.0,na,66,0,1,1,1,Semi-Monthly,Sagittarius,0,0,1.47,0
5082,0,35.0,R,35,13,1,1,1,na,Cancer,0,0,0.83,1
30457,0,21.0,na,0,0,1,0,1,Monthly,na,0,0,0.4,0
50597,0,27.0,R,53,8,1,1,1,Bi-Weekly,Libra,0,0,1.1,1
60,0,40.0,na,12,3,1,1,0,Bi-Weekly,na,0,0,0.97,1
37182,0,28.0,na,33,6,1,1,1,Bi-Weekly,Aries,0,0,0.97,0
14906,1,30.0,R,2,8,1,1,0,Monthly,Sagittarius,1,0,0.33,1
61892,0,29.0,R,2,0,1,1,1,Bi-Weekly,Scorpio,0,0,0.0,1
5492,1,34.0,na,11,2,1,0,1,na,Gemini,0,0,0.3,0
64737,1,38.0,na,0,0,0,1,0,Bi-Weekly,Virgo,1,0,0.0,0
33489,1,43.0,R,0,22,1,1,1,Bi-Weekly,Taurus,1,0,1.13,1
48762,0,30.0,R,6,3,1,1,1,Semi-Monthly,Taurus,0,0,0.23,1
11057,0,24.0,na,24,0,1,1,1,Weekly,Aquarius,0,0,0.76,0
6308,0,25.0,O,17,2,1,0,0,Bi-Weekly,Gemini,0,0,0.32,0
15931,1,23.0,R,0,2,1,0,1,Bi-Weekly,Virgo,0,1,0.87,0
58405,0,24.0,R,18,2,1,0,0,na,Leo,0,0,1.3,0
13093,0,26.0,R,13,1,1,1,0,Bi-Weekly,Aquarius,0,0,0.27,0
7210,1,37.0,O,8,10,1,1,0,Monthly,Aries,0,0,1.17,0
28300,0,28.0,R,0,11,1,1,1,na,Pisces,0,0,2.53,0
14115,1,20.0,R,0,6,1,0,0,Semi-Monthly,Aries,0,0,0.23,0
58420,0,23.0,R,24,6,1,0,1,Bi-Weekly,Scorpio,0,0,0.83,0
59845,1,30.0,na,3,0,1,0,0,Bi-Weekly,na,0,0,0.0699999999999999,0
7508,1,41.0,R,0,21,1,1,0,Bi-Weekly,Scorpio,1,1,1.23,0
17906,0,29.0,R,95,18,1,1,0,na,Sagittarius,0,0,1.93,0
32710,0,28.0,R,8,16,1,0,1,Bi-Weekly,Sagittarius,0,0,0.8,1
47491,0,42.0,O,22,4,1,1,1,Monthly,Pisces,0,0,0.78,0
39890,0,35.0,na,0,0,1,1,1,na,Capricorn,0,0,0.0,0
12596,0,45.0,na,64,4,1,0,1,Bi-Weekly,Cancer,0,0,1.33,1
5409,0,26.0,na,32,1,1,0,1,Weekly,Virgo,0,0,0.6,0
50365,0,43.0,R,22,6,1,0,1,na,Taurus,0,0,0.37,0
32370,1,41.0,na,0,2,1,0,1,Bi-Weekly,Taurus,0,0,0.13,0
49781,1,30.0,R,0,13,1,1,1,Weekly,Sagittarius,0,0,0.6,1
21485,1,28.0,O,28,5,1,0,1,Bi-Weekly,Gemini,0,0,0.27,0
59318,1,28.0,na,0,0,0,1,0,Bi-Weekly,Aries,0,0,0.0,0
31075,1,21.0,na,8,3,1,1,1,Weekly,Leo,0,0,0.1,1
42267,1,38.0,R,8,5,1,1,0,na,Virgo,0,0,0.77,1
13487,0,39.0,R,0,22,1,1,0,Bi-Weekly,Leo,0,0,2.53,0
32380,1,27.0,na,0,1,1,0,1,na,Pisces,0,0,0.0,1
42528,0,38.0,na,7,3,1,0,0,Semi-Monthly,Taurus,1,0,0.1699999999999999,0
45552,0,23.0,na,42,3,1,0,1,Semi-Monthly,Virgo,1,0,0.77,0
68323,0,32.0,na,1,0,1,0,1,Bi-Weekly,Aquarius,0,0,0.0,0
34182,1,26.0,na,0,0,1,0,0,Bi-Weekly,Cancer,0,0,0.0,0
56743,1,36.0,R,0,0,1,0,1,Bi-Weekly,na,0,0,0.03,0
27673,1,32.0,R,22,2,1,1,1,Monthly,Aries,1,0,1.1,0
17392,0,34.0,R,8,22,1,0,1,Weekly,Sagittarius,0,0,1.83,1
27733,0,32.0,R,88,4,1,1,1,na,Capricorn,0,0,1.93,1
55669,1,22.0,R,0,1,1,0,1,Bi-Weekly,Gemini,0,0,1.5699999999999998,0
15345,1,25.0,na,9,4,1,0,0,Weekly,Gemini,0,0,0.2,0
7586,0,47.0,O,8,14,1,1,1,na,Libra,0,0,1.53,1
55284,1,47.0,R,0,2,1,1,0,Weekly,Sagittarius,1,0,0.27,0
55151,0,30.0,R,16,25,1,1,0,Bi-Weekly,Aries,0,0,0.6,1
9321,0,26.0,na,0,0,1,1,0,Bi-Weekly,Pisces,0,0,0.0,0
36389,1,31.0,na,19,1,1,1,1,Weekly,Pisces,0,0,0.3,1
45434,1,24.0,na,8,1,1,1,0,Bi-Weekly,Cancer,0,0,0.23,0
45882,1,33.0,na,0,1,1,1,1,Bi-Weekly,Virgo,0,0,0.03,0
18091,0,19.0,R,56,19,1,1,1,Weekly,Gemini,0,0,1.17,0
15408,1,23.0,na,52,18,1,0,0,Weekly,Pisces,0,0,1.0699999999999998,0
38871,0,39.0,R,48,11,1,0,1,na,Virgo,0,0,1.8,0
16268,0,31.0,R,101,12,1,1,0,Bi-Weekly,Gemini,0,0,1.7,1
45306,0,32.0,na,0,2,1,0,1,Monthly,Aquarius,0,0,0.0,0
19705,1,35.0,R,0,6,1,1,0,Bi-Weekly,Aries,0,0,1.7,0
7201,0,51.0,na,0,19,1,1,1,Bi-Weekly,Taurus,0,0,2.3,0
18462,0,38.0,R,52,4,1,1,0,Bi-Weekly,Virgo,1,0,1.27,1
38982,0,22.0,na,21,0,1,1,1,Bi-Weekly,Pisces,0,0,0.47,0
15899,1,33.0,R,48,17,1,1,1,Semi-Monthly,Leo,1,0,2.1,0
69396,1,19.0,R,2,0,1,0,1,Bi-Weekly,Libra,0,0,0.03,0
14622,1,22.0,R,0,4,1,1,1,Semi-Monthly,Gemini,0,0,1.6,0
43627,0,53.0,O,72,13,1,1,0,Monthly,Libra,0,0,1.67,0
20118,0,37.0,R,60,4,1,1,0,Bi-Weekly,Pisces,0,0,1.17,1
47721,1,28.0,na,0,1,1,0,0,na,Gemini,0,0,0.6,0
32560,1,34.0,na,2,5,1,1,1,Semi-Monthly,Aries,0,0,0.37,1
24332,0,53.0,R,8,4,1,1,1,Weekly,Sagittarius,0,0,1.83,0
23205,1,26.0,O,8,4,1,1,0,Monthly,Scorpio,0,0,2.2,1
28552,0,21.0,R,96,7,1,0,1,Bi-Weekly,na,0,0,1.3,1
29398,1,31.0,R,0,6,1,1,0,Weekly,Aquarius,0,1,0.87,0
6967,1,25.0,R,0,2,1,0,0,Bi-Weekly,Virgo,0,0,0.7,0
32360,1,22.0,na,15,9,1,0,1,na,Taurus,0,0,0.3,0
38409,0,28.0,O,25,3,1,0,0,Bi-Weekly,Aquarius,0,0,0.73,0
14328,1,55.0,R,0,13,1,1,1,Bi-Weekly,Cancer,0,1,1.87,0
28995,1,22.0,R,0,6,1,1,1,Semi-Monthly,Leo,0,0,1.5,0
45943,0,52.0,R,12,4,1,1,0,na,Scorpio,0,0,0.1699999999999999,0
65571,1,24.0,na,0,0,0,1,0,Weekly,Sagittarius,1,0,0.0,0
8742,1,50.0,na,23,3,1,1,1,Semi-Monthly,Cancer,0,0,0.9,0
42931,0,32.0,R,8,13,1,0,1,Bi-Weekly,Virgo,1,0,2.0,0
32333,1,41.0,R,30,4,1,1,0,Bi-Weekly,Libra,0,0,0.3,1
69037,1,27.0,na,1,0,1,1,1,Bi-Weekly,Leo,0,0,0.0,0
43698,0,32.0,R,0,15,1,0,1,Bi-Weekly,Cancer,0,0,0.87,0
67767,1,31.0,na,0,0,1,1,1,Monthly,Scorpio,0,0,0.0,0
61997,1,29.0,O,0,0,0,1,0,Bi-Weekly,Pisces,0,0,0.0,0
7738,1,24.0,R,0,0,1,0,1,Semi-Monthly,na,0,0,0.2,0
17881,0,26.0,R,0,19,1,1,1,Bi-Weekly,Virgo,1,0,2.3,0
30460,0,31.0,R,0,22,1,0,1,Semi-Monthly,Gemini,0,0,2.17,0
7581,0,43.0,O,73,12,1,1,1,na,Libra,0,0,1.5,0
19375,1,32.0,na,15,15,1,1,1,Monthly,Libra,0,0,0.67,0
13825,1,28.0,R,0,2,1,1,1,Bi-Weekly,Sagittarius,0,0,0.43,0
40945,1,28.0,na,0,1,1,1,1,Bi-Weekly,Sagittarius,0,0,0.0,1
46143,0,30.0,R,37,4,1,1,1,Weekly,Aquarius,0,0,2.1,0
43107,0,37.0,R,22,3,1,0,1,Weekly,Libra,0,0,0.89,0
28771,1,19.0,na,0,0,1,0,1,Monthly,Cancer,0,0,0.0699999999999999,0
57515,1,25.0,na,2,1,1,0,0,na,Leo,0,0,0.0,0
57866,1,25.0,na,19,0,1,0,1,na,Scorpio,0,0,0.1699999999999999,0
18286,0,21.0,na,3,0,1,0,1,Bi-Weekly,Gemini,0,0,0.03,0
50528,1,20.0,R,2,4,1,0,1,Bi-Weekly,Pisces,0,0,1.0699999999999998,1
10504,0,30.0,R,35,26,1,1,1,Bi-Weekly,Aquarius,0,0,0.63,1
62824,0,26.0,na,8,0,1,0,0,Semi-Monthly,Sagittarius,0,0,0.1,0
55408,0,40.0,na,13,14,1,1,0,Bi-Weekly,Libra,0,0,1.17,0
51843,1,31.0,na,51,1,1,0,1,Bi-Weekly,Leo,1,0,1.77,1
58005,0,23.0,na,9,0,1,1,1,Bi-Weekly,Cancer,1,0,0.1699999999999999,0
69344,1,42.0,na,0,0,0,1,0,Monthly,Pisces,0,0,0.0,0
18043,1,45.0,na,24,16,1,1,1,na,Gemini,0,0,0.6,1
5582,0,43.0,na,87,19,1,1,0,Bi-Weekly,Gemini,0,0,1.73,0
6891,1,24.0,R,85,10,1,1,1,Bi-Weekly,Aquarius,1,0,1.1,1
43537,1,26.0,na,0,6,1,0,1,Weekly,Leo,0,0,0.77,0
41919,0,34.0,O,44,4,1,1,1,Bi-Weekly,Leo,1,0,1.33,1
814,0,23.0,R,0,2,1,0,1,na,Scorpio,0,0,0.87,0
55074,0,21.0,na,4,0,1,0,1,Weekly,Taurus,0,0,0.13,0
44600,0,43.0,O,58,10,1,0,0,Bi-Weekly,Taurus,0,0,1.0699999999999998,1
62548,1,41.0,na,1,0,1,1,1,Monthly,Taurus,0,0,0.0699999999999999,0
45963,1,29.0,R,0,3,1,1,1,Weekly,Taurus,0,0,1.83,0
17738,1,30.0,na,29,2,1,0,0,na,Sagittarius,0,0,0.83,0
69080,0,37.0,na,12,1,1,1,1,na,Aquarius,0,0,0.3,0
40467,0,22.0,R,79,10,1,1,1,Weekly,Cancer,1,0,1.73,1
19513,0,20.0,na,7,0,1,0,0,na,Libra,0,0,0.1699999999999999,1
3159,0,23.0,R,28,20,1,1,1,Bi-Weekly,Taurus,0,0,1.97,0
59305,0,31.0,na,0,0,0,1,0,Weekly,Aries,0,0,0.0,0
22440,1,41.0,na,0,14,1,1,0,na,Taurus,0,0,1.4300000000000002,0
52222,0,51.0,na,8,20,1,0,1,Bi-Weekly,Taurus,1,0,1.0,1
61679,1,46.0,na,5,0,1,1,0,Bi-Weekly,na,1,0,0.03,0
4198,1,34.0,na,0,6,1,1,0,Weekly,Pisces,0,0,1.17,0
11328,0,25.0,O,8,14,1,1,0,Weekly,Aquarius,0,0,0.0,1
41814,0,39.0,na,43,17,1,1,0,na,Taurus,0,0,0.8,0
9601,1,31.0,O,8,4,1,1,0,na,Leo,0,0,1.47,1
60212,1,22.0,na,0,0,1,1,1,Weekly,Scorpio,0,0,0.33,0
45230,0,32.0,R,0,0,1,1,0,Bi-Weekly,Virgo,1,0,1.77,0
64877,0,25.0,na,4,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.22,0
30582,1,36.0,R,7,10,1,0,0,Weekly,na,0,0,0.63,1
1058,1,35.0,na,0,8,1,1,1,Bi-Weekly,Pisces,0,0,1.5,0
26575,0,29.0,R,48,12,1,0,1,Weekly,Leo,0,0,1.0699999999999998,0
66901,1,30.0,na,0,0,0,1,0,Bi-Weekly,na,0,0,0.0,0
11244,1,23.0,na,58,2,1,1,1,Monthly,Virgo,0,0,1.5,0
40551,0,47.0,R,26,8,1,1,0,Bi-Weekly,Sagittarius,0,0,0.63,0
41070,0,46.0,na,67,15,1,1,1,Weekly,na,0,0,1.4,1
44751,0,19.0,R,65,12,1,0,0,na,Scorpio,0,0,0.77,0
7010,0,33.0,na,97,2,1,1,0,Bi-Weekly,Pisces,0,0,1.97,0
14817,0,27.0,na,29,5,1,0,1,na,Pisces,0,0,0.8,1
4180,0,21.0,na,0,4,1,1,1,Bi-Weekly,Pisces,0,0,1.4300000000000002,0
21028,1,32.0,na,55,17,1,1,1,Bi-Weekly,Aries,0,0,1.13,1
59437,1,34.0,na,0,0,1,1,0,Weekly,Virgo,0,0,0.0,1
24525,1,42.0,na,14,15,1,1,1,Bi-Weekly,Libra,0,1,0.83,1
60935,1,21.0,na,2,0,1,0,1,na,Gemini,0,0,0.77,0
59000,0,22.0,na,7,0,1,0,1,Bi-Weekly,Taurus,0,0,0.13,0
59773,0,27.0,na,0,0,1,1,0,Weekly,Gemini,0,0,0.23,0
69613,1,39.0,na,0,0,0,1,0,Bi-Weekly,na,1,0,0.0,0
50689,0,31.0,R,90,17,1,0,1,Bi-Weekly,Scorpio,1,0,1.87,1
644,0,30.0,O,45,4,1,1,0,Monthly,Taurus,0,0,2.17,1
23817,0,39.0,na,23,13,1,0,1,Bi-Weekly,na,0,0,0.89,1
65377,1,29.0,R,4,0,1,1,1,Bi-Weekly,Pisces,1,0,0.77,0
30603,0,37.0,R,0,1,1,1,0,na,Aries,1,0,1.7,0
51881,1,22.0,na,1,0,1,0,1,Bi-Weekly,Libra,1,0,0.0699999999999999,0
62422,1,32.0,na,0,0,0,1,0,Bi-Weekly,Taurus,0,0,0.0,0
38042,0,40.0,na,13,8,1,1,0,Monthly,Sagittarius,0,0,0.13,1
65270,0,27.0,na,2,0,1,0,1,Bi-Weekly,na,0,0,0.33,0
26082,1,21.0,O,0,21,1,1,1,Bi-Weekly,na,0,0,1.27,0
47482,0,37.0,na,78,18,1,1,1,Monthly,Virgo,1,0,1.4300000000000002,1
64616,1,25.0,na,2,1,1,1,1,Weekly,Gemini,0,0,0.0,0
47590,1,26.0,na,47,4,1,0,0,na,Virgo,0,0,0.47,1
21063,0,35.0,R,82,2,1,0,0,Weekly,Pisces,0,0,1.83,0
1163,1,30.0,na,0,2,1,1,0,Semi-Monthly,Libra,0,0,1.23,0
9732,0,45.0,R,0,3,1,1,1,Weekly,na,0,0,1.7,0
53481,0,25.0,na,0,3,1,1,0,Bi-Weekly,Aquarius,0,0,0.83,0
32717,0,38.0,R,49,4,1,1,0,Weekly,Sagittarius,0,0,0.47,1
38483,1,37.0,R,0,12,1,1,0,Bi-Weekly,na,0,0,3.18,0
2734,0,27.0,O,4,4,1,1,1,Bi-Weekly,Leo,0,0,0.9,0
4523,0,36.0,na,40,17,1,1,0,Weekly,na,0,0,1.0,0
3476,1,23.0,R,92,19,1,1,0,Weekly,Cancer,0,0,1.03,0
39362,0,23.0,R,0,7,1,1,0,Weekly,Aquarius,0,0,1.73,0
4779,0,31.0,R,43,10,1,1,1,na,Libra,0,0,1.03,0
50043,1,23.0,na,0,0,1,0,1,Weekly,Virgo,0,0,0.5,1
50022,0,25.0,na,68,10,1,0,1,Weekly,Virgo,0,0,1.5,1
45350,0,30.0,O,0,0,1,1,1,Bi-Weekly,Scorpio,0,0,0.0699999999999999,1
498,1,30.0,na,14,0,1,0,1,Bi-Weekly,Aries,0,0,0.6,0
34976,1,50.0,na,0,4,1,1,1,Semi-Monthly,na,0,0,2.0,0
21276,0,36.0,R,63,8,1,1,0,Weekly,na,1,0,1.33,1
30621,1,25.0,R,42,12,1,1,1,Semi-Monthly,Gemini,1,0,0.7,0
60291,0,33.0,na,1,0,1,1,0,Semi-Monthly,Aries,1,0,0.03,0
52052,1,21.0,na,24,7,1,1,1,Bi-Weekly,Leo,0,0,0.4400000000000001,0
46244,1,30.0,R,39,16,1,1,0,Monthly,Leo,0,0,1.8,1
5911,0,30.0,R,65,4,1,0,0,Bi-Weekly,Virgo,1,0,1.27,1
12020,1,29.0,R,0,4,1,1,1,Weekly,Taurus,1,0,2.2,1
24564,1,24.0,R,10,0,1,1,1,Bi-Weekly,Aquarius,0,0,0.33,0
69188,1,20.0,na,1,0,1,0,1,Bi-Weekly,Libra,0,0,0.0,0
7236,1,18.0,na,0,4,1,0,0,na,Sagittarius,0,0,0.9,0
59124,1,23.0,na,3,0,1,1,1,Weekly,Gemini,1,0,0.13,0
38612,1,24.0,R,0,3,1,1,1,Bi-Weekly,Aries,0,0,1.77,0
45388,1,21.0,na,0,4,1,1,1,Monthly,Gemini,0,0,0.5700000000000001,0
19514,1,32.0,na,0,2,1,0,0,Bi-Weekly,Scorpio,0,0,0.8,0
56733,0,30.0,na,0,0,1,0,0,Bi-Weekly,Aries,0,0,0.0699999999999999,0
41142,1,21.0,na,4,0,1,0,0,Weekly,Libra,0,0,0.13,0
24416,1,37.0,R,0,5,1,1,1,Monthly,Capricorn,0,0,1.97,0
6768,0,47.0,na,0,2,1,1,1,na,Libra,0,0,1.7,0
54755,0,27.0,R,29,15,1,1,1,na,Cancer,0,0,0.53,0
29558,1,27.0,R,32,6,1,1,1,Bi-Weekly,Sagittarius,0,0,0.7,0
20804,0,27.0,na,25,8,1,1,1,Bi-Weekly,Leo,0,0,0.53,0
61906,1,19.0,R,1,0,1,1,0,Weekly,na,0,0,0.04,1
28393,1,27.0,O,0,11,1,1,0,Semi-Monthly,Cancer,1,0,0.37,1
2320,1,44.0,na,61,3,1,1,1,Bi-Weekly,Aries,1,0,0.63,0
45799,1,29.0,R,0,1,1,1,0,Bi-Weekly,Capricorn,1,0,0.43,0
47341,1,27.0,R,0,4,1,1,1,Bi-Weekly,Sagittarius,0,0,1.23,0
51611,0,47.0,na,2,2,1,0,0,Bi-Weekly,Cancer,0,0,0.22,0
19726,1,24.0,R,0,11,1,1,1,Bi-Weekly,Aquarius,0,0,2.13,1
31378,1,22.0,R,3,18,1,1,1,Bi-Weekly,Taurus,0,0,1.7,1
19315,0,47.0,na,54,4,1,1,0,Bi-Weekly,Virgo,0,0,0.8,1
26343,0,42.0,na,52,6,1,0,0,Monthly,Aquarius,0,0,1.73,1
9366,0,25.0,R,0,4,1,0,1,Semi-Monthly,Scorpio,1,1,2.3,0
30946,0,36.0,O,86,17,1,1,0,Weekly,Virgo,1,0,1.4300000000000002,1
60708,1,44.0,na,0,0,0,1,0,Weekly,Gemini,0,0,0.0,0
16593,0,30.0,R,0,9,1,1,0,Bi-Weekly,Sagittarius,1,1,1.9,0
54778,1,27.0,R,3,1,1,1,1,Bi-Weekly,Libra,0,0,0.5,1
43137,0,42.0,R,96,5,1,1,1,Monthly,Sagittarius,0,0,1.7,1
32604,0,29.0,R,8,9,1,1,1,na,Taurus,0,0,2.17,0
65103,0,43.0,na,0,0,0,1,0,Bi-Weekly,Taurus,1,0,0.0,0
61837,0,29.0,na,2,0,1,0,1,Bi-Weekly,Gemini,0,0,0.04,0
52837,1,44.0,na,60,5,1,0,1,na,Cancer,0,0,1.05,1
